STATION_NAME	YEAR	Month	DAY	DATE	TMAX	C	temF
PORTLAND NWSFO OR US	2003	03	25	20030325	128	12.8	55.04
PORTLAND NWSFO OR US	2003	03	24	20030324	117	11.7	53.06
PORTLAND NWSFO OR US	2003	03	23	20030323	128	12.8	55.04
PORTLAND NWSFO OR US	2003	03	22	20030322	128	12.8	55.04
PORTLAND NWSFO OR US	2003	03	21	20030321	144	14.4	57.92
PORTLAND NWSFO OR US	2003	03	20	20030320	122	12.2	53.96
PORTLAND NWSFO OR US	2003	03	19	20030319	128	12.8	55.04
PORTLAND NWSFO OR US	2003	03	18	20030318	128	12.8	55.04
PORTLAND NWSFO OR US	2003	03	17	20030317	139	13.9	57.02
PORTLAND NWSFO OR US	2003	03	16	20030316	144	14.4	57.92
PORTLAND NWSFO OR US	2003	03	15	20030315	167	16.7	62.06
PORTLAND NWSFO OR US	2003	03	14	20030314	167	16.7	62.06
PORTLAND NWSFO OR US	2003	03	13	20030313	139	13.9	57.02
PORTLAND NWSFO OR US	2003	03	12	20030312	144	14.4	57.92
PORTLAND NWSFO OR US	2003	03	11	20030311	156	15.6	60.08
PORTLAND NWSFO OR US	2003	03	10	20030310	139	13.9	57.02
PORTLAND NWSFO OR US	2003	03	09	20030309	117	11.7	53.06
PORTLAND NWSFO OR US	2003	03	08	20030308	83	8.3	46.94
PORTLAND NWSFO OR US	2003	03	07	20030307	106	10.6	51.08
PORTLAND NWSFO OR US	2003	03	06	20030306	111	11.1	51.98
PORTLAND NWSFO OR US	2003	03	05	20030305	94	9.4	48.92
PORTLAND NWSFO OR US	2003	03	04	20030304	89	8.9	48.02
PORTLAND NWSFO OR US	2003	03	03	20030303	78	7.8	46.04
PORTLAND NWSFO OR US	2003	03	02	20030302	150	15	59
PORTLAND NWSFO OR US	2003	03	01	20030301	78	7.8	46.04
PORTLAND NWSFO OR US	2003	02	28	20030228	128	12.8	55.04
PORTLAND NWSFO OR US	2003	02	27	20030227	100	10	50
PORTLAND NWSFO OR US	2003	02	26	20030226	111	11.1	51.98
PORTLAND NWSFO OR US	2003	02	25	20030225	72	7.2	44.96
PORTLAND NWSFO OR US	2003	02	24	20030224	94	9.4	48.92
PORTLAND NWSFO OR US	2003	02	23	20030223	111	11.1	51.98
PORTLAND NWSFO OR US	2003	02	22	20030222	122	12.2	53.96
PORTLAND NWSFO OR US	2003	02	21	20030221	106	10.6	51.08
PORTLAND NWSFO OR US	2003	02	20	20030220	83	8.3	46.94
PORTLAND NWSFO OR US	2003	02	19	20030219	117	11.7	53.06
PORTLAND NWSFO OR US	2003	02	18	20030218	83	8.3	46.94
PORTLAND NWSFO OR US	2003	02	17	20030217	106	10.6	51.08
PORTLAND NWSFO OR US	2003	02	16	20030216	89	8.9	48.02
PORTLAND NWSFO OR US	2003	02	15	20030215	150	15	59
PORTLAND NWSFO OR US	2003	02	14	20030214	128	12.8	55.04
PORTLAND NWSFO OR US	2003	02	13	20030213	156	15.6	60.08
PORTLAND NWSFO OR US	2003	02	12	20030212	156	15.6	60.08
PORTLAND NWSFO OR US	2003	02	11	20030211	111	11.1	51.98
PORTLAND NWSFO OR US	2003	02	10	20030210	111	11.1	51.98
PORTLAND NWSFO OR US	2003	02	09	20030209	128	12.8	55.04
PORTLAND NWSFO OR US	2003	02	08	20030208	128	12.8	55.04
PORTLAND NWSFO OR US	2003	02	07	20030207	133	13.3	55.94
PORTLAND NWSFO OR US	2003	02	06	20030206	122	12.2	53.96
PORTLAND NWSFO OR US	2003	02	05	20030205	89	8.9	48.02
PORTLAND NWSFO OR US	2003	02	04	20030204	100	10	50
PORTLAND NWSFO OR US	2003	02	03	20030203	100	10	50
PORTLAND NWSFO OR US	2003	02	02	20030202	100	10	50
PORTLAND NWSFO OR US	2003	02	01	20030201	133	13.3	55.94
PORTLAND NWSFO OR US	2003	01	31	20030131	156	15.6	60.08
PORTLAND NWSFO OR US	2003	01	30	20030130	106	10.6	51.08
PORTLAND NWSFO OR US	2003	01	29	20030129	94	9.4	48.92
PORTLAND NWSFO OR US	2003	01	28	20030128	117	11.7	53.06
PORTLAND NWSFO OR US	2003	01	27	20030127	161	16.1	60.98
PORTLAND NWSFO OR US	2003	01	26	20030126	156	15.6	60.08
PORTLAND NWSFO OR US	2003	01	25	20030125	94	9.4	48.92
PORTLAND NWSFO OR US	2003	01	24	20030124	156	15.6	60.08
PORTLAND NWSFO OR US	2003	01	23	20030123	117	11.7	53.06
PORTLAND NWSFO OR US	2003	01	22	20030122	61	6.1	42.98
PORTLAND NWSFO OR US	2003	01	21	20030121	83	8.3	46.94
PORTLAND NWSFO OR US	2003	01	20	20030120	94	9.4	48.92
PORTLAND NWSFO OR US	2003	01	19	20030119	83	8.3	46.94
PORTLAND NWSFO OR US	2003	01	18	20030118	100	10	50
PORTLAND NWSFO OR US	2003	01	17	20030117	111	11.1	51.98
PORTLAND NWSFO OR US	2003	01	16	20030116	89	8.9	48.02
PORTLAND NWSFO OR US	2003	01	15	20030115	94	9.4	48.92
PORTLAND NWSFO OR US	2003	01	14	20030114	83	8.3	46.94
PORTLAND NWSFO OR US	2003	01	13	20030113	78	7.8	46.04
PORTLAND NWSFO OR US	2003	01	12	20030112	83	8.3	46.94
PORTLAND NWSFO OR US	2003	01	11	20030111	83	8.3	46.94
PORTLAND NWSFO OR US	2003	01	10	20030110	72	7.2	44.96
PORTLAND NWSFO OR US	2003	01	09	20030109	94	9.4	48.92
PORTLAND NWSFO OR US	2003	01	08	20030108	100	10	50
PORTLAND NWSFO OR US	2003	01	07	20030107	111	11.1	51.98
PORTLAND NWSFO OR US	2003	01	06	20030106	106	10.6	51.08
PORTLAND NWSFO OR US	2003	01	05	20030105	144	14.4	57.92
PORTLAND NWSFO OR US	2003	01	04	20030104	122	12.2	53.96
PORTLAND NWSFO OR US	2003	01	03	20030103	133	13.3	55.94
PORTLAND NWSFO OR US	2003	01	02	20030102	128	12.8	55.04
PORTLAND NWSFO OR US	2003	01	01	20030101	100	10	50
PORTLAND NWSFO OR US	2002	12	31	20021231	72	7.2	44.96
PORTLAND NWSFO OR US	2002	12	30	20021230	83	8.3	46.94
PORTLAND NWSFO OR US	2002	12	29	20021229	67	6.7	44.06
PORTLAND NWSFO OR US	2002	12	28	20021228	111	11.1	51.98
PORTLAND NWSFO OR US	2002	12	27	20021227	128	12.8	55.04
PORTLAND NWSFO OR US	2002	12	26	20021226	106	10.6	51.08
PORTLAND NWSFO OR US	2002	12	25	20021225	50	5	41
PORTLAND NWSFO OR US	2002	12	24	20021224	83	8.3	46.94
PORTLAND NWSFO OR US	2002	12	23	20021223	61	6.1	42.98
PORTLAND NWSFO OR US	2002	12	22	20021222	72	7.2	44.96
PORTLAND NWSFO OR US	2002	12	21	20021221	67	6.7	44.06
PORTLAND NWSFO OR US	2002	12	20	20021220	72	7.2	44.96
PORTLAND NWSFO OR US	2002	12	19	20021219	72	7.2	44.96
PORTLAND NWSFO OR US	2002	12	18	20021218	83	8.3	46.94
PORTLAND NWSFO OR US	2002	12	17	20021217	100	10	50
PORTLAND NWSFO OR US	2002	12	16	20021216	111	11.1	51.98
PORTLAND NWSFO OR US	2002	12	15	20021215	161	16.1	60.98
PORTLAND NWSFO OR US	2002	12	14	20021214	117	11.7	53.06
PORTLAND NWSFO OR US	2002	12	13	20021213	106	10.6	51.08
PORTLAND NWSFO OR US	2002	12	12	20021212	128	12.8	55.04
PORTLAND NWSFO OR US	2002	12	11	20021211	111	11.1	51.98
PORTLAND NWSFO OR US	2002	12	10	20021210	100	10	50
PORTLAND NWSFO OR US	2002	12	09	20021209	106	10.6	51.08
PORTLAND NWSFO OR US	2002	12	08	20021208	106	10.6	51.08
PORTLAND NWSFO OR US	2002	12	07	20021207	89	8.9	48.02
PORTLAND NWSFO OR US	2002	12	06	20021206	100	10	50
PORTLAND NWSFO OR US	2002	12	05	20021205	78	7.8	46.04
PORTLAND NWSFO OR US	2002	12	04	20021204	83	8.3	46.94
PORTLAND NWSFO OR US	2002	12	03	20021203	94	9.4	48.92
PORTLAND NWSFO OR US	2002	12	02	20021202	83	8.3	46.94
PORTLAND NWSFO OR US	2002	12	01	20021201	106	10.6	51.08
PORTLAND NWSFO OR US	2002	11	30	20021130	100	10	50
PORTLAND NWSFO OR US	2002	11	29	20021129	106	10.6	51.08
PORTLAND NWSFO OR US	2002	11	28	20021128	117	11.7	53.06
PORTLAND NWSFO OR US	2002	11	27	20021127	100	10	50
PORTLAND NWSFO OR US	2002	11	26	20021126	122	12.2	53.96
PORTLAND NWSFO OR US	2002	11	25	20021125	144	14.4	57.92
PORTLAND NWSFO OR US	2002	11	24	20021124	133	13.3	55.94
PORTLAND NWSFO OR US	2002	11	23	20021123	122	12.2	53.96
PORTLAND NWSFO OR US	2002	11	22	20021122	167	16.7	62.06
PORTLAND NWSFO OR US	2002	11	21	20021121	183	18.3	64.94
PORTLAND NWSFO OR US	2002	11	20	20021120	156	15.6	60.08
PORTLAND NWSFO OR US	2002	11	19	20021119	139	13.9	57.02
PORTLAND NWSFO OR US	2002	11	18	20021118	139	13.9	57.02
PORTLAND NWSFO OR US	2002	11	17	20021117	133	13.3	55.94
PORTLAND NWSFO OR US	2002	11	16	20021116	133	13.3	55.94
PORTLAND NWSFO OR US	2002	11	15	20021115	139	13.9	57.02
PORTLAND NWSFO OR US	2002	11	14	20021114	128	12.8	55.04
PORTLAND NWSFO OR US	2002	11	13	20021113	144	14.4	57.92
PORTLAND NWSFO OR US	2002	11	12	20021112	133	13.3	55.94
PORTLAND NWSFO OR US	2002	11	11	20021111	122	12.2	53.96
PORTLAND NWSFO OR US	2002	11	10	20021110	106	10.6	51.08
PORTLAND NWSFO OR US	2002	11	09	20021109	128	12.8	55.04
PORTLAND NWSFO OR US	2002	11	08	20021108	150	15	59
PORTLAND NWSFO OR US	2002	11	07	20021107	133	13.3	55.94
PORTLAND NWSFO OR US	2002	11	06	20021106	156	15.6	60.08
PORTLAND NWSFO OR US	2002	11	05	20021105	144	14.4	57.92
PORTLAND NWSFO OR US	2002	11	04	20021104	128	12.8	55.04
PORTLAND NWSFO OR US	2002	11	03	20021103	128	12.8	55.04
PORTLAND NWSFO OR US	2002	11	02	20021102	111	11.1	51.98
PORTLAND NWSFO OR US	2002	11	01	20021101	94	9.4	48.92
PORTLAND NWSFO OR US	2002	10	31	20021031	89	8.9	48.02
PORTLAND NWSFO OR US	2002	10	30	20021030	144	14.4	57.92
PORTLAND NWSFO OR US	2002	10	29	20021029	144	14.4	57.92
PORTLAND NWSFO OR US	2002	10	28	20021028	117	11.7	53.06
PORTLAND NWSFO OR US	2002	10	27	20021027	139	13.9	57.02
PORTLAND NWSFO OR US	2002	10	26	20021026	167	16.7	62.06
PORTLAND NWSFO OR US	2002	10	25	20021025	144	14.4	57.92
PORTLAND NWSFO OR US	2002	10	24	20021024	206	20.6	69.08
PORTLAND NWSFO OR US	2002	10	23	20021023	200	20	68
PORTLAND NWSFO OR US	2002	10	22	20021022	172	17.2	62.96
PORTLAND NWSFO OR US	2002	10	21	20021021	183	18.3	64.94
PORTLAND NWSFO OR US	2002	10	20	20021020	200	20	68
PORTLAND NWSFO OR US	2002	10	19	20021019	150	15	59
PORTLAND NWSFO OR US	2002	10	18	20021018	244	24.4	75.92
PORTLAND NWSFO OR US	2002	10	17	20021017	256	25.6	78.08
PORTLAND NWSFO OR US	2002	10	16	20021016	250	25	77
PORTLAND NWSFO OR US	2002	10	15	20021015	233	23.3	73.94
PORTLAND NWSFO OR US	2002	10	14	20021014	217	21.7	71.06
PORTLAND NWSFO OR US	2002	10	13	20021013	200	20	68
PORTLAND NWSFO OR US	2002	10	12	20021012	156	15.6	60.08
PORTLAND NWSFO OR US	2002	10	11	20021011	178	17.8	64.04
PORTLAND NWSFO OR US	2002	10	10	20021010	178	17.8	64.04
PORTLAND NWSFO OR US	2002	10	09	20021009	183	18.3	64.94
PORTLAND NWSFO OR US	2002	10	08	20021008	200	20	68
PORTLAND NWSFO OR US	2002	10	07	20021007	178	17.8	64.04
PORTLAND NWSFO OR US	2002	10	06	20021006	150	15	59
PORTLAND NWSFO OR US	2002	10	05	20021005	178	17.8	64.04
PORTLAND NWSFO OR US	2002	10	04	20021004	144	14.4	57.92
PORTLAND NWSFO OR US	2002	10	03	20021003	178	17.8	64.04
PORTLAND NWSFO OR US	2002	10	02	20021002	167	16.7	62.06
PORTLAND NWSFO OR US	2002	10	01	20021001	133	13.3	55.94
PORTLAND NWSFO OR US	2002	09	30	20020930	167	16.7	62.06
PORTLAND NWSFO OR US	2002	09	29	20020929	267	26.7	80.06
PORTLAND NWSFO OR US	2002	09	28	20020928	239	23.9	75.02
PORTLAND NWSFO OR US	2002	09	27	20020927	256	25.6	78.08
PORTLAND NWSFO OR US	2002	09	26	20020926	294	29.4	84.92
PORTLAND NWSFO OR US	2002	09	25	20020925	278	27.8	82.04
PORTLAND NWSFO OR US	2002	09	24	20020924	306	30.6	87.08
PORTLAND NWSFO OR US	2002	09	23	20020923	300	30	86
PORTLAND NWSFO OR US	2002	09	22	20020922	261	26.1	78.98
PORTLAND NWSFO OR US	2002	09	21	20020921	239	23.9	75.02
PORTLAND NWSFO OR US	2002	09	20	20020920	228	22.8	73.04
PORTLAND NWSFO OR US	2002	09	19	20020919	239	23.9	75.02
PORTLAND NWSFO OR US	2002	09	18	20020918	217	21.7	71.06
PORTLAND NWSFO OR US	2002	09	17	20020917	183	18.3	64.94
PORTLAND NWSFO OR US	2002	09	16	20020916	200	20	68
PORTLAND NWSFO OR US	2002	09	15	20020915	267	26.7	80.06
PORTLAND NWSFO OR US	2002	09	14	20020914	317	31.7	89.06
PORTLAND NWSFO OR US	2002	09	13	20020913	311	31.1	87.98
PORTLAND NWSFO OR US	2002	09	12	20020912	306	30.6	87.08
PORTLAND NWSFO OR US	2002	09	11	20020911	294	29.4	84.92
PORTLAND NWSFO OR US	2002	09	10	20020910	283	28.3	82.94
PORTLAND NWSFO OR US	2002	09	09	20020909	228	22.8	73.04
PORTLAND NWSFO OR US	2002	09	08	20020908	206	20.6	69.08
PORTLAND NWSFO OR US	2002	09	07	20020907	228	22.8	73.04
PORTLAND NWSFO OR US	2002	09	06	20020906	233	23.3	73.94
PORTLAND NWSFO OR US	2002	09	05	20020905	233	23.3	73.94
PORTLAND NWSFO OR US	2002	09	04	20020904	233	23.3	73.94
PORTLAND NWSFO OR US	2002	09	03	20020903	283	28.3	82.94
PORTLAND NWSFO OR US	2002	09	02	20020902	267	26.7	80.06
PORTLAND NWSFO OR US	2002	09	01	20020901	283	28.3	82.94
PORTLAND NWSFO OR US	2002	08	31	20020831	233	23.3	73.94
PORTLAND NWSFO OR US	2002	08	30	20020830	267	26.7	80.06
PORTLAND NWSFO OR US	2002	08	29	20020829	356	35.6	96.08
PORTLAND NWSFO OR US	2002	08	28	20020828	317	31.7	89.06
PORTLAND NWSFO OR US	2002	08	27	20020827	239	23.9	75.02
PORTLAND NWSFO OR US	2002	08	26	20020826	217	21.7	71.06
PORTLAND NWSFO OR US	2002	08	25	20020825	300	30	86
PORTLAND NWSFO OR US	2002	08	24	20020824	289	28.9	84.02
PORTLAND NWSFO OR US	2002	08	23	20020823	283	28.3	82.94
PORTLAND NWSFO OR US	2002	08	22	20020822	200	20	68
PORTLAND NWSFO OR US	2002	08	21	20020821	233	23.3	73.94
PORTLAND NWSFO OR US	2002	08	20	20020820	256	25.6	78.08
PORTLAND NWSFO OR US	2002	08	19	20020819	278	27.8	82.04
PORTLAND NWSFO OR US	2002	08	18	20020818	300	30	86
PORTLAND NWSFO OR US	2002	08	17	20020817	294	29.4	84.92
PORTLAND NWSFO OR US	2002	08	16	20020816	306	30.6	87.08
PORTLAND NWSFO OR US	2002	08	15	20020815	333	33.3	91.94
PORTLAND NWSFO OR US	2002	08	14	20020814	394	39.4	102.92
PORTLAND NWSFO OR US	2002	08	13	20020813	367	36.7	98.06
PORTLAND NWSFO OR US	2002	08	12	20020812	289	28.9	84.02
PORTLAND NWSFO OR US	2002	08	11	20020811	261	26.1	78.98
PORTLAND NWSFO OR US	2002	08	10	20020810	317	31.7	89.06
PORTLAND NWSFO OR US	2002	08	09	20020809	283	28.3	82.94
PORTLAND NWSFO OR US	2002	08	08	20020808	256	25.6	78.08
PORTLAND NWSFO OR US	2002	08	07	20020807	233	23.3	73.94
PORTLAND NWSFO OR US	2002	08	06	20020806	233	23.3	73.94
PORTLAND NWSFO OR US	2002	08	05	20020805	211	21.1	69.98
PORTLAND NWSFO OR US	2002	08	04	20020804	250	25	77
PORTLAND NWSFO OR US	2002	08	03	20020803	239	23.9	75.02
PORTLAND NWSFO OR US	2002	08	02	20020802	283	28.3	82.94
PORTLAND NWSFO OR US	2002	08	01	20020801	256	25.6	78.08
PORTLAND NWSFO OR US	2002	07	31	20020731	256	25.6	78.08
PORTLAND NWSFO OR US	2002	07	30	20020730	289	28.9	84.02
PORTLAND NWSFO OR US	2002	07	29	20020729	267	26.7	80.06
PORTLAND NWSFO OR US	2002	07	28	20020728	261	26.1	78.98
PORTLAND NWSFO OR US	2002	07	27	20020727	261	26.1	78.98
PORTLAND NWSFO OR US	2002	07	26	20020726	267	26.7	80.06
PORTLAND NWSFO OR US	2002	07	25	20020725	306	30.6	87.08
