STATION	STATION_NAME	DATE	TMAX	TMIN
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140809	300	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140808	267	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140807	278	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140806	289	172
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140805	283	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140804	339	178
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140803	328	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140802	306	178
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140801	322	189
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140731	328	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140730	317	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140729	322	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140728	333	172
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140727	311	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140726	294	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140725	256	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140724	217	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140723	200	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140722	239	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140721	261	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140720	222	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140719	306	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140718	267	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140717	283	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140716	328	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140715	328	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140714	294	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140713	233	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140712	339	172
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140711	311	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140710	300	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140709	289	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140708	311	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140707	294	178
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140706	311	172
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140705	283	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140704	267	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140703	233	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140702	278	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140701	372	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140630	294	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140629	222	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140628	222	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140627	222	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140626	200	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140625	256	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140624	256	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140623	272	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140622	272	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140621	244	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140620	222	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140619	272	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140618	217	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140617	156	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140616	161	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140615	172	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140614	194	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140613	183	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140612	189	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140611	261	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140610	233	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140609	233	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140608	267	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140607	256	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140606	261	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140605	244	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140604	228	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140603	200	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140602	250	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140601	233	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140531	250	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140530	244	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140529	194	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140528	178	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140527	200	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140526	217	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140525	217	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140524	206	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140523	217	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140522	283	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140521	228	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140520	233	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140519	217	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140518	156	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140517	211	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140516	217	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140515	283	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140514	328	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140513	294	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140512	256	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140511	200	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140510	172	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140509	144	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140508	150	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140507	189	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140506	183	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140505	178	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140504	161	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140503	161	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140502	244	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140501	317	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140430	283	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140429	250	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140428	178	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140427	144	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140426	139	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140425	133	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140424	144	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140423	128	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140422	122	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140421	183	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140420	178	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140419	150	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140418	156	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140417	128	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140416	150	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140415	161	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140414	228	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140413	217	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140412	178	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140411	194	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140410	189	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140409	167	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140408	206	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140407	239	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140406	183	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140405	128	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140404	150	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140403	144	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140402	150	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140401	106	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140331	156	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140330	122	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140329	133	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140328	117	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140327	150	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140326	111	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140325	150	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140324	206	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140323	167	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140322	172	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140321	133	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140320	100	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140319	133	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140318	133	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140317	111	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140316	161	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140315	183	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140314	172	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140313	156	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140312	183	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140311	150	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140310	122	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140309	150	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140308	139	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140307	167	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140306	122	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140305	150	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140304	167	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140303	161	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140302	117	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140301	83	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140228	144	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140227	67	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140226	100	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140225	100	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140224	72	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140223	106	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140222	83	-10
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140221	111	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140220	89	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140219	78	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140218	111	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140217	122	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140216	106	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140215	128	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140214	133	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140213	133	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140212	133	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140211	94	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140210	78	-21
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140209	6	-27
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140208	-5	-38
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140207	-21	-66
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140206	-49	-71
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140205	-16	-60
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140204	28	-38
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140203	61	-5
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140202	83	-10
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140201	106	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140131	89	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140130	100	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140129	128	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140128	72	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140127	50	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140126	72	-27
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140125	83	-10
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140124	83	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140123	89	-5
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140122	67	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140121	78	-5
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140120	94	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140119	89	-10
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140118	94	-16
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140117	56	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140116	44	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140115	56	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140114	83	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140113	133	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140112	122	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140111	144	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140110	139	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140109	100	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140108	117	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140107	61	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140106	72	-16
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140105	94	-38
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140104	56	-32
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140103	89	-10
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140102	83	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20140101	67	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131231	83	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131230	56	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131229	44	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131228	72	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131227	39	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131226	61	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131225	56	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131224	39	-10
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131223	106	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131222	117	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131221	117	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131220	78	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131219	28	-21
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131218	61	-10
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131217	44	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131216	61	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131215	78	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131214	56	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131213	72	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131212	39	-38
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131211	50	-27
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131210	11	-27
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131209	-16	-99
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131208	-21	-110
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131207	-10	-93
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131206	-10	-43
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131205	0	-71
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131204	33	-55
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131203	61	-27
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131202	117	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131201	139	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131130	100	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131129	67	-21
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131128	117	-21
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131127	106	-10
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131126	100	-16
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131125	111	-21
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131124	100	-16
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131123	111	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131122	100	-43
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131121	94	-32
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131120	94	-5
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131119	122	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131118	128	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131117	133	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131116	100	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131115	89	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131114	106	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131113	133	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131112	128	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131111	156	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131110	139	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131109	94	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131108	117	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131107	139	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131106	122	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131105	122	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131104	100	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131103	111	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131102	133	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131101	144	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131031	156	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131030	139	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131029	150	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131028	150	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131027	150	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131026	156	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131025	139	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131024	194	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131023	211	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131022	228	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131021	217	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131020	172	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131019	189	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131018	217	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131017	183	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131016	183	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131015	206	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131014	206	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131013	172	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131012	144	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131011	150	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131010	156	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131009	167	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131008	144	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131007	172	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131006	233	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131005	228	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131004	183	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131003	133	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131002	122	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20131001	161	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20130930	156	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20130929	144	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	20130928	189	117
