RAILROAD,INCDTNO,HAZMAT,RRCLASS,SHORT_CAUSE,TYPE,ACCDMG
BNSF,GC0406102,,1,H,12,50004.0
BNSF,NE0106104,,1,H,12,20760.0
BNSF,NE0106104,,1,H,12,20760.0
BNSF,NE0106107,,1,H,1,37134.0
BNSF,NE0106108,,1,H,1,104619.0
BNSF,NE0106115,,1,T,1,19770.0
BNSF,TX0706100,,1,H,12,53139.0
BNSF,SW1006113,,1,H,1,67462.0
BNSF,SW0406116,,1,H,12,174582.0
BNSF,SF0106106,Yes,1,H,12,68935.0
BNSF,PR0606101,,1,H,12,33000.0
BNSF,NW1206109,,1,H,1,145561.0
NS,023977,,1,E,12,21000.0
BNSF,NW0806131,Yes,1,E,1,78300.0
BNSF,CA0506110,Yes,1,T,1,9621.0
BNSF,TC0206119,,1,H,12,11655.0
BNSF,CA0806102,,1,M,1,39493.0
NS,027500,,1,T,1,26279.0
CSX,000027859,,1,E,1,714386.0
NS,025990,,1,H,4,9800.0
CSX,000027482,,1,M,12,16864.0
CSX,000026593,,1,M,12,12446.0
BNSF,TC0306118,Yes,1,T,1,1417690.0
UP,0206UT008,,1,S,1,15500.0
BNSF,PR1106111,,1,E,12,60000.0
UP,0606HO006,,1,T,1,17738.0
UP,0606HO035,,1,M,7,30000.0
NS,025325,,1,H,1,9675.0
UP,0506LA061,,1,M,1,566028.0
UP,0506HO073,Yes,1,M,12,14386.0
NS,024189,,1,E,6,332673.0
NS,024237,,1,H,1,11700.0
UP,0406KC009,,1,H,12,45465.0
UP,0306PD014,,1,H,12,32449.0
NS,026204,,1,M,7,11700.0
BNSF,KS0606100,,1,H,1,11387.0
NS,024953,,1,T,9,8000.0
NS,026577,,1,E,1,644051.0
NS,026579,Yes,1,H,1,493600.0
NS,026602,,1,M,12,39100.0
NS,024957,,1,T,1,11330.0
NS,024918,,1,M,12,15000.0
NS,024938,,1,E,1,9923.0
NS,024940,,1,H,1,87490.0
BNSF,NE0406110,,1,H,12,12500.0
BNSF,NE0406110,,1,H,12,12500.0
NS,024942,,1,H,1,12176.0
BNSF,NE0406111,,1,M,1,21899.0
BNSF,NE0406115,,1,H,12,15174.0
BNSF,NE0406115,,1,H,12,15174.0
BNSF,CH0706109,,1,H,1,21433.0
BNSF,CH0706110,Yes,1,M,1,47500.0
BNSF,NE1006112,,1,T,1,106430.0
BNSF,NE1006112,,1,T,1,106430.0
CSX,000025924,,1,E,1,176926.0
CSX,000025587,,1,T,1,98762.0
CSX,000025663,,1,H,4,169310.0
BNSF,NE1006117,Yes,1,T,1,540029.0
UP,0706PC004,,1,T,1,137612.0
UP,0706LK022,,1,M,1,37894.0
UP,0706LK023,,1,M,9,11418.0
UP,0406DV029,,1,E,1,107004.0
UP,0406EP004,,1,M,7,58693.0
UP,0806LV013,,1,H,1,43508.0
UP,0906PR005,,1,T,1,111817.0
UP,0906PR032,,1,M,12,30563.0
CSX,000025269,,1,T,1,794700.0
BNSF,NE0606105,,1,M,1,14554.0
UP,0806LK010,,1,M,1,33018.0
BNSF,KS0706115,,1,T,1,134005.0
BNSF,KS0706118,,1,H,1,10900.0
BNSF,KS0706123,,1,M,1,65900.0
NS,027349,,1,H,1,28534.0
NS,027353,,1,E,1,37640.0
BNSF,CA1206101,,1,E,1,244500.0
BNSF,CA1206112,,1,T,1,11500.0
NS,027369,,1,H,1,32216.0
BNSF,KS0806100,,1,M,1,63791.0
BNSF,KS0806103,,1,H,1,39920.0
UP,0506PC010,Yes,1,M,1,85372.0
UP,1106HO032,,1,H,12,20595.0
BNSF,KS0806104,,1,H,12,11953.0
BNSF,KS0806108,,1,T,1,17210.0
BNSF,KS0906117,,1,E,1,112716.0
CN,539326,Yes,1,H,1,27270.0
BNSF,KS0906131,,1,H,1,31795.0
BNSF,KS0906132,,1,E,1,74533.0
BNSF,NE1106112,,1,T,1,2273600.0
NS,027382,,1,T,1,99200.0
CSX,000024887,,1,E,1,359474.0
CSX,000023738,,1,H,4,25328.0
CSX,000023738,,1,H,4,25328.0
CSX,000023542,,1,H,4,41000.0
CSX,000023062,,1,H,9,27956.0
BNSF,GC0806109,,1,M,1,88798.0
BNSF,GC0806113,,1,T,1,171152.0
BNSF,GC0806114,,1,H,12,14300.0
BNSF,GC0806114,,1,H,12,14300.0
CSX,000022740,,1,M,1,13980.0
CSX,000022013,,1,M,7,556913.0
BNSF,NW0606116,,1,S,12,9762.0
BNSF,NW0606116,,1,S,12,9762.0
BNSF,NW0506130,,1,H,12,112484.0
CSX,000021690,,1,H,4,21350.0
BNSF,NE0206101,,1,E,1,396850.0
NS,024888,,1,T,1,76437.0
BNSF,NW1206126,Yes,1,E,1,95669.0
CSX,000021421,,1,H,1,9800.0
CSX,000021461,,1,T,1,40322.0
CSX,000021465,,1,T,1,13323.0
CSX,000020951,,1,M,1,13721.0
CSX,000020338,,1,M,9,50500.0
CSX,000021635,,1,M,4,29623.0
CSX,000019786,,1,H,1,15244.0
CSX,000026737,,1,M,1,150163.0
CSX,000026755,,1,H,1,8519.0
NS,026206,,1,T,1,8744.0
CSX,000026819,,1,M,7,451400.0
CSX,000026836,,1,H,12,8717.0
NS,024130,,1,H,4,17950.0
NS,024148,,1,H,1,1042450.0
CSX,000026836,,1,H,12,8717.0
UP,0506KC010,,1,M,7,11566.0
UP,0506KC014,,1,M,9,8018.0
CSX,000026864,Yes,1,M,1,838378.0
UP,0406TC001,,1,H,12,9857.0
UP,0406KC009,,1,H,12,45465.0
UP,0406TC006,,1,T,1,126152.0
NS,027414,,1,T,1,21400.0
NS,027430,,1,T,1,10931.0
NS,027451,Yes,1,H,1,154700.0
BNSF,SF0306118,,1,T,1,7847.0
UP,0506RS003,,1,H,12,11722.0
UP,0506RS031,,1,H,1,136374.0
UP,0506RS033,,1,H,1,17580.0
UP,1006SA013,,1,H,1,326004.0
UP,1006SL004,,1,H,1,11158.0
UP,1006TC006,,1,T,1,14308.0
UP,1106LK019,,1,H,12,8745.0
UP,1106LK020,Yes,1,T,1,80470.0
UP,1006TS011,,1,H,1,17531.0
BNSF,GC1206118,,1,H,12,11454.0
UP,1006TS013,,1,T,1,58694.0
BNSF,MT1006105,,1,T,1,339660.0
BNSF,MT1006108,,1,T,1,8900.0
BNSF,MT1006109,Yes,1,T,1,605012.0
UP,0106SA004,,1,H,1,14692.0
BNSF,MT0306103,,1,T,1,1270230.0
BNSF,CH0206103,,1,M,1,10109.0
UP,0106SA009,,1,T,1,48545.0
NS,024189,,1,E,6,332673.0
NS,024153,,1,H,4,27000.0
NS,024153,,1,H,4,27000.0
NS,024110,,1,H,1,13608.0
BNSF,MT1206102,,1,H,1,203485.0
BNSF,MT0206100,Yes,1,T,1,714642.0
BNSF,MT0206102,Yes,1,T,1,91364.0
BNSF,NE0306102,,1,T,1,728496.0
BNSF,NE0306102,,1,T,1,728496.0
NS,025431,,1,H,1,16500.0
NS,025446,,1,H,1,216000.0
UP,0206RS032,,1,M,12,39636.0
NS,024189,,1,E,6,332673.0
NS,024123,,1,T,1,9506.0
NS,026244,,1,E,1,75700.0
NS,026247,,1,H,3,55000.0
NS,024218,,1,M,7,7907.0
NS,024219,,1,T,1,19980.0
CSX,000026883,,1,T,1,12150.0
NS,024269,Yes,1,T,1,983100.0
NS,024280,,1,S,12,10000.0
NS,024281,,1,H,1,13627.0
UP,0406TS004,,1,M,1,100693.0
BNSF,SW0806111,,1,H,12,16767.0
CSX,000027886,,1,H,4,12240.0
BNSF,SF1006116,,1,T,12,91398.0
UP,0406TS005,Yes,1,M,1,839002.0
BNSF,SF0406106,,1,S,12,27681.0
UP,0406UT009,,1,T,1,13700.0
UP,0406HO071,,1,T,1,60360.0
CSX,000027482,,1,M,12,16864.0
BNSF,SF0406112,,1,M,1,72173.0
CSX,000027452,,1,S,4,17050.0
CSX,000027522,Yes,1,M,1,13350.0
UP,0406HO060,,1,T,1,33682.0
CSX,000026175,,1,H,12,30000.0
CSX,000027630,,1,M,1,77241.0
CSX,000027631,Yes,1,M,1,163123.0
CSX,000027633,Yes,1,H,1,12002.0
CSX,000027149,,1,M,7,10100.0
NS,023870,,1,H,5,10307.0
UP,0406HO061,,1,T,1,35074.0
CSX,000026438,,1,H,5,11472.0
UP,0406HO074,,1,T,1,13292.0
CSX,000027116,,1,M,12,10100.0
CSX,000027124,,1,M,7,8000.0
CSX,000026438,,1,H,5,11472.0
CSX,000026463,,1,H,4,150720.0
CSX,000026541,,1,T,1,33658.0
BNSF,PR1106101,,1,E,1,68000.0
BNSF,PR1106110,,1,T,1,439532.0
NS,024109,,1,M,1,134600.0
BNSF,PR0606105,,1,M,1,14995.0
UP,0406KC002,,1,E,1,30500.0
UP,0406KC006,,1,H,1,52092.0
BNSF,NW0706105,,1,H,12,12164.0
UP,0606HO007,Yes,1,T,1,151790.0
UP,0606TC029,,1,T,1,20534.0
BNSF,CA1006120,,1,H,12,34702.0
CSX,000026884,,1,T,1,105498.0
BNSF,PR0706120,Yes,1,M,1,380271.0
BNSF,TC0906106,,1,H,12,82651.0
BNSF,SF0106119,,1,T,1,48350.0
BNSF,SF0206105,,1,H,1,48337.0
UP,0606HO048,,1,H,12,39346.0
BNSF,SF0706121,,1,H,12,17688.0
BNSF,NW0706111,Yes,1,H,1,415933.0
BNSF,NW0706120,,1,T,1,9494.0
CSX,000019091,,1,T,1,23932.0
BNSF,NW0706203,,1,M,7,7701.0
BNSF,PR1106117,,1,E,1,11000.0
UP,0606TS006,Yes,1,M,1,9151.0
UP,0606UT008,,1,T,1,62514.0
BNSF,TC0206119,,1,H,12,11655.0
BNSF,CA0306137,,1,H,1,11169.0
BNSF,GC0406117,,1,E,1,235000.0
UP,0606UT009,,1,E,1,31157.0
NS,025927,,1,M,7,12500.0
NS,027744,,1,M,1,8269.0
UP,0806SA033,,1,T,1,171152.0
BNSF,TC0206122,Yes,1,T,1,217970.0
CSX,000026112,,1,T,1,68962.0
CSX,000028426,,1,M,11,10679.0
CSX,000021635,,1,M,4,29623.0
CSX,000020092,,1,M,1,19500.0
UP,0406KC012,,1,H,1,31592.0
CSX,000020765,,1,M,7,75414.0
CSX,000019788,,1,E,1,71307.0
CSX,000019813,Yes,1,H,1,579143.0
BNSF,SF0506115,,1,M,1,25880.0
BNSF,SF0506123,Yes,1,T,1,81462.0
CSX,000019845,Yes,1,H,3,230624.0
CSX,000019845,,1,H,3,230624.0
BNSF,TX0706106,,1,H,1,16700.0
CSX,000027380,Yes,1,H,12,16660.0
BNSF,PR0206126,,1,M,13,70000.0
BNSF,TX1206110,,1,H,1,26500.0
BNSF,NW0306102,,1,H,12,11560.0
CSX,000022361,Yes,1,H,12,10338.0
CSX,000022397,,1,M,1,257786.0
CSX,000027380,,1,H,12,16660.0
BNSF,TX1006112,,1,H,9,14156.0
BNSF,TX0706109,Yes,1,T,1,370487.0
BNSF,SW1006113,,1,H,1,67462.0
CSX,000023542,,1,H,4,41000.0
BNSF,TC1206108,,1,T,1,65000.0
BNSF,SW0406119,,1,M,9,34285.0
BNSF,SW0606102,Yes,1,T,1,1760730.0
CSX,000020259,Yes,1,T,1,252085.0
CSX,000020275,,1,M,7,25000.0
CSX,000020953,,1,M,12,9798.0
BNSF,SF0406106,,1,S,12,27681.0
CSX,000023749,,1,M,1,32950.0
CSX,000025928,,1,H,4,27533.0
CSX,000023129,,1,S,12,13138.0
CSX,000023157,,1,M,12,13547.0
UP,1206TS002,,1,H,12,9400.0
CSX,000025663,,1,H,4,169310.0
BNSF,TX1006110,,1,T,1,327376.0
CSX,000025278,,1,M,4,13180.0
BNSF,TC0906100,,1,H,1,20500.0
BNSF,SF0106109,,1,T,1,1321340.0
UP,1206SL003,,1,T,1,1961980.0
CSX,000024063,,1,M,1,27363.0
UP,0806LK024,,1,M,1,88798.0
NS,025484,,1,T,1,19030.0
NS,025505,,1,T,1,14300.0
UP,0606PD022,,1,M,7,8500.0
UP,0606PD028,,1,H,12,77382.0
NS,025448,,1,T,1,133400.0
NS,025467,,1,H,3,137500.0
NS,025536,,1,H,1,12948.0
NS,025538,Yes,1,E,1,803697.0
NS,025553,,1,T,12,14000.0
NS,025559,,1,H,4,37810.0
CP,2006125,,1,T,1,229785.0
UP,0706PR004,,1,H,12,18675.0
UP,0706PR012,,1,T,1,365721.0
UP,1206HO015,,1,H,12,15119.0
NS,027536,,1,T,1,10992.0
NS,027549,,1,T,1,18050.0
NS,027557,,1,H,1,26969.0
NS,025563,,1,H,1,9765.0
NS,025595,,1,H,1,19200.0
NS,025619,,1,M,13,18800.0
NS,025620,,1,M,1,11692.0
NS,025625,,1,T,1,12020.0
KCS,06022601,,1,T,9,12293.0
BNSF,GC1106102,Yes,1,T,1,313619.0
BNSF,GC1106106,Yes,1,T,1,22940.0
BNSF,CH1206118,,1,M,13,330530.0
BNSF,CH1206122,,1,T,1,10931.0
CN,412606,,1,H,1,10135.0
CP,2006127,,1,H,1,11978.0
CP,2006133,,1,T,1,44489.0
UP,1006TS016,,1,T,1,18584.0
UP,1006TS018,,1,T,1,43866.0
UP,1006UT003,,1,H,1,83100.0
UP,1006UT013,,1,H,1,43945.0
UP,0906SL008,,1,H,12,18418.0
UP,0906TC008,,1,M,12,21441.0
UP,0906TC008,,1,M,12,21441.0
BNSF,MT0506100,,1,E,1,183100.0
BNSF,MT0506101,Yes,1,E,1,39963.0
BNSF,MT0406100,,1,T,1,63865.0
BNSF,MT0406103,,1,M,1,710112.0
BNSF,NE0906116,,1,H,1,13500.0
BNSF,MT0106106,,1,H,1,198911.0
BNSF,MT0506102,,1,T,1,14670.0
BNSF,MT0606100,,1,H,6,131562.0
BNSF,MT0606100,,1,H,6,131562.0
BNSF,MT0606106,,1,T,1,448946.0
BNSF,GC0806117,,1,T,1,37953.0
CN,533699,,1,H,12,13107.0
UP,0306LA010,,1,T,1,16831.0
CP,2006141,,1,H,1,47440.0
UP,1006WH007,,1,H,1,58531.0
UP,1006WH010,,1,M,7,22033.0
UP,1006WH020,,1,H,5,13269.0
UP,0906TC009,,1,T,1,10135.0
UP,0906UT003,,1,T,1,84568.0
UP,0906UT017,,1,H,4,31906.0
UP,0706SA007,,1,E,1,10018.0
UP,0706SA012,,1,H,4,46143.0
UP,0706SA012,,1,H,4,46143.0
BNSF,MT0706101,,1,T,1,31000.0
BNSF,MT0506103,,1,E,1,52340.0
BNSF,KS1106122,,1,T,1,376115.0
BNSF,KS1106202,,1,M,7,8506.0
BNSF,NE0906105,,1,E,1,20856.0
UP,0706PR013,,1,T,1,118216.0
UP,0706PR015,,1,H,1,31200.0
UP,0706PR015,,1,H,1,31200.0
UP,0606PD028,,1,H,12,77382.0
UP,0606PD028,,1,H,12,77382.0
UP,0606PD030,,1,T,1,35973.0
UP,0506RS036,,1,T,1,9282.0
UP,0506SA008,,1,M,7,35760.0
UP,0506SL015,,1,T,1,62481.0
UP,0606PR004,,1,M,1,100279.0
UP,0606PR004,,1,M,1,100279.0
UP,0606PR007,,1,H,4,37810.0
BNSF,NE0906113,,1,H,1,27476.0
BNSF,NE0906114,,1,M,12,36199.0
BNSF,NE0906114,,1,M,12,36199.0
BNSF,KS1206126,,1,E,11,200000.0
BNSF,GC0806118,Yes,1,H,1,19825.0
NS,023701,,1,E,1,64000.0
NS,023866,,1,T,1,37300.0
NS,023868,,1,E,1,113407.0
UP,0506LK056,,1,M,7,30493.0
UP,0506PR008,,1,M,12,26946.0
UP,0506PR008,,1,M,12,26946.0
UP,0506RS003,,1,H,12,11722.0
UP,0406DV007,,1,H,9,42640.0
UP,0306LK010,,1,M,12,20483.0
UP,0306LK010,,1,M,12,20483.0
BNSF,NE0306104,Yes,1,H,12,27904.0
BNSF,GC0906103,,1,H,1,48020.0
BNSF,GC0906104,,1,T,1,10578.0
BNSF,KS1006113,,1,E,1,14600.0
BNSF,KS1006114,,1,T,1,1182050.0
BNSF,KS1006201,,1,M,7,17500.0
BNSF,GC0906108,Yes,1,T,1,8200.0
UP,0506FW032,,1,M,13,17318.0
BNSF,KS1006202,,1,M,7,9411.0
BNSF,NE0306104,,1,H,12,27904.0
BNSF,NE0306112,,1,E,1,26500.0
BNSF,NE0306121,,1,T,1,35116.0
BNSF,NE0406102,,1,H,1,39800.0
BNSF,GC0906109,Yes,1,T,1,18500.0
UP,1006LK030,,1,M,7,28000.0
UP,0906UT017,Yes,1,H,4,31906.0
UP,0706SA014,,1,T,1,42076.0
UP,0606SL006,Yes,1,H,1,225491.0
UP,0506SL016,,1,E,1,257949.0
BNSF,TC0906101,,1,H,1,14292.0
BNSF,NE0406102,,1,H,1,39800.0
BNSF,MT1206104,,1,H,1,33380.0
BNSF,KS1106106,,1,T,12,100774.0
BNSF,KS1106106,,1,T,12,100774.0
BNSF,KS0706125,Yes,1,H,1,29491.0
BNSF,CH0306100,,1,H,1,113132.0
BNSF,GC0906115,,1,E,6,38993.0
BNSF,GC0906200,,1,M,7,7701.0
BNSF,GC0606102,,1,T,1,10366.0
BNSF,CH0306100,,1,H,1,113132.0
BNSF,GC0606104,,1,T,1,143780.0
CSX,000027639,,1,M,1,12000.0
UP,1206HO053,Yes,1,S,4,32366.0
UP,1206TS002,,1,H,12,9400.0
BNSF,SW0406120,,1,M,1,100693.0
CSX,000025928,,1,H,4,27533.0
CSX,000025683,,1,T,1,326475.0
CSX,000025278,Yes,1,M,4,13180.0
CSX,000024072,,1,H,4,142260.0
CSX,000023762,,1,T,1,8669.0
CSX,000023552,,1,T,1,10123.0
CSX,000023556,,1,T,1,39875.0
CSX,000023157,Yes,1,M,12,13547.0
CSX,000022746,,1,E,13,35265.0
BNSF,NW0306102,,1,H,12,11560.0
BNSF,NW0806115,Yes,1,M,1,10800.0
BNSF,PR0206127,,1,M,1,23426.0
CSX,000021100,,1,H,12,13046.0
BNSF,SF0306108,,1,M,1,15480.0
CSX,000020791,,1,H,1,9037.0
BNSF,SF1006131,,1,H,5,13269.0
BNSF,CA0106118,,1,H,1,41634.0
UP,0806LK026,,1,M,7,29489.0
BNSF,SF1006200,,1,M,7,21379.0
UP,0406CB004,,1,E,1,26179.0
CSX,000020411,,1,T,1,49097.0
BNSF,TX1006112,Yes,1,H,9,14156.0
BNSF,TX0306100,,1,T,1,272134.0
CSX,000019841,,1,H,4,9805.0
CSX,000019841,,1,H,4,9805.0
CSX,000020791,,1,H,1,9037.0
BNSF,SF0306114,,1,M,1,51397.0
BNSF,PR0806102,,1,H,1,17846.0
CSX,000022481,,1,E,1,8600.0
CSX,000019277,,1,T,1,425000.0
CSX,000022782,Yes,1,M,1,7785.0
BNSF,TC1206103,,1,T,1,71757.0
BNSF,TX1006113,,1,H,1,16805.0
CSX,000022014,Yes,1,H,1,53114.0
BNSF,SW1206109,,1,T,1,38824.0
BNSF,SF1206101,,1,M,1,8121.0
BNSF,SF1206105,,1,T,1,1346160.0
CSX,000022461,,1,H,1,15687.0
BNSF,SF0106113,,1,H,1,876994.0
CSX,000024978,,1,T,1,15084.0
CSX,000022822,Yes,1,T,1,1083010.0
CSX,000022831,Yes,1,T,1,73587.0
BNSF,SF1206114,,1,M,13,23000.0
BNSF,PR0706118,,1,T,1,868324.0
BNSF,CA0106114,,1,H,1,11350.0
BNSF,CA0106116,Yes,1,H,12,20859.0
BNSF,CA0106116,,1,H,12,20859.0
NS,023825,,1,H,5,99971.0
CSX,000023795,,1,H,4,13100.0
CSX,000021690,,1,H,4,21350.0
NS,023839,,1,T,1,19283.0
BNSF,NW0706105,,1,H,12,12164.0
BNSF,NW1106113,,1,E,1,1021580.0
CSX,000023566,,1,E,1,12577.0
NS,025905,,1,T,1,378062.0
CSX,000023193,Yes,1,T,1,150600.0
CSX,000025710,,1,T,1,325035.0
BNSF,SF0206105,,1,H,1,48337.0
BNSF,TX0506104,,1,T,1,29842.0
BNSF,GC0606105,,1,T,1,113888.0
BNSF,GC0606105,,1,T,1,113888.0
BNSF,GC0606108,,1,H,1,24717.0
UP,1006LK038,,1,M,7,33589.0
UP,1006LK041,Yes,1,E,1,466947.0
UP,1006LK052,,1,M,7,70170.0
UP,0906UT020,,1,H,12,118332.0
UP,0906KC010,,1,H,12,7829.0
UP,0906KC017,,1,T,1,830040.0
UP,0706SA016,,1,H,1,8834.0
UP,0706SL004,,1,M,1,32032.0
UP,0706SL008,,1,M,7,41699.0
UP,0606SL007,,1,H,12,51639.0
UP,0606SL007,,1,H,12,51639.0
UP,0606SL010,,1,T,1,99091.0
BNSF,GC0706100,,1,H,3,625689.0
UP,1006NP004,,1,E,9,27415.0
UP,0906KC023,,1,T,1,210088.0
UP,0706SL010,,1,T,1,55063.0
UP,0706SL011,,1,M,1,14199.0
UP,0606TC018,,1,T,1,16795.0
CSX,000023158,,1,H,1,67325.0
CSX,000023177,,1,T,1,569831.0
CSX,000025941,,1,T,1,113169.0
BNSF,SF0306109,,1,M,1,647516.0
CSX,000025693,,1,H,5,28200.0
NS,023892,,1,H,5,10300.0
NS,023896,,1,E,1,12952.0
NS,024301,,1,H,5,56450.0
NS,024308,,1,H,13,10000.0
NS,024331,,1,M,12,10000.0
NS,024356,,1,T,1,8872.0
BNSF,GC0706100,,1,H,3,625689.0
BNSF,GC0706101,Yes,1,H,12,160022.0
BNSF,GC0706101,Yes,1,H,12,160022.0
UP,1006NP005,,1,E,1,19762.0
UP,1006NP008,,1,H,1,22331.0
UP,1006PR029,,1,H,12,14249.0
UP,0906KC027,,1,H,1,40908.0
UP,0706TC012,,1,T,1,265538.0
UP,0706TS001,,1,M,1,692726.0
UP,0706UT001,,1,T,1,10000.0
BNSF,MT0106106,,1,H,1,198911.0
BNSF,MT0106110,,1,H,1,45026.0
UP,0606UT022,,1,E,1,450916.0
UP,0606UT025,,1,H,12,27000.0
UP,0606UT025,,1,H,12,27000.0
UP,0506SL016,,1,E,1,257949.0
UP,0506TS008,,1,H,4,13302.0
UP,0506TS008,,1,H,4,13302.0
BNSF,GC0706106,,1,T,1,137527.0
UP,1006PR029,,1,H,12,14249.0
BNSF,GC0706108,,1,H,1,74878.0
BNSF,GC0706112,Yes,1,T,1,13020.0
BNSF,GC0706116,,1,H,1,13120.0
UP,1006PR039,,1,E,5,9261.0
UP,1106LK022,,1,T,1,34285.0
UP,1106LK026,,1,T,1,8156.0
BNSF,GC0706117,,1,T,1,25068.0
BNSF,GC0706117,,1,T,1,25068.0
BNSF,GC0706119,Yes,1,T,1,49371.0
BNSF,GC0706123,Yes,1,T,1,101000.0
BNSF,GC0706204,,1,M,7,23500.0
BNSF,GC0506103,,1,T,1,79200.0
BNSF,GC0506107,,1,M,1,24543.0
BNSF,GC0506107,,1,M,1,24543.0
UP,1106LK028,,1,T,1,9812.0
UP,0706UT004,,1,E,1,76635.0
UP,0606WH006,,1,T,1,87326.0
UP,0506PR007,,1,H,4,10761.0
BNSF,GC0506112,,1,H,12,10294.0
BNSF,GC0506113,,1,M,1,92184.0
BNSF,GC0506114,,1,E,1,204080.0
BNSF,CA0306108,,1,M,1,20061.0
BNSF,CA0306122,,1,M,12,7759.0
BNSF,CA0306122,,1,M,12,7759.0
BNSF,SW0506100,,1,H,12,134503.0
CSX,000025299,Yes,1,H,1,9519.0
BNSF,TX0506106,,1,T,1,274112.0
CSX,000023571,,1,H,1,9969.0
CSX,000023598,,1,H,3,85194.0
CSX,000025300,,1,H,1,42746.0
CSX,000024072,,1,H,4,142260.0
BNSF,TC1106115,,1,M,1,21805.0
BNSF,TC1106121,Yes,1,M,1,106977.0
UP,1206HO053,,1,S,4,32366.0
UP,1206KC001,Yes,1,T,1,41788.0
CSX,000024230,,1,H,4,14683.0
CSX,000025942,,1,H,4,103466.0
UP,1206KC001,Yes,1,T,1,41788.0
UP,1206TS003,,1,M,7,9674.0
CSX,000024078,,1,M,7,10860.0
UP,0106TS010,,1,H,5,10100.0
UP,1206UT007,,1,M,9,20000.0
CSX,000023795,,1,H,4,13100.0
UP,0106TS013,,1,H,1,49017.0
BNSF,MT0906102,,1,T,1,12760.0
BNSF,CH0206117,,1,H,12,16428.0
UP,0506HO018,,1,T,1,167548.0
UP,0506HO044,,1,M,7,28100.0
UP,0506PR007,,1,H,4,10761.0
UP,0606PR003,,1,H,4,9060.0
UP,0706UT010,,1,S,1,17631.0
BNSF,CH0206117,,1,H,12,16428.0
BNSF,GC0506112,,1,H,12,10294.0
NS,024305,,1,T,1,14558.0
NS,025100,,1,E,1,55840.0
BNSF,GC0506115,Yes,1,T,1,175449.0
NS,025123,,1,H,5,10000.0
BNSF,GC0506119,,1,M,1,21972.0
CP,2006052,,1,T,1,30802.0
UP,1006SA002,,1,H,12,11011.0
UP,0906DV011,,1,T,1,927258.0
UP,0706PR023,,1,H,13,17816.0
UP,0606PR025,,1,H,12,19000.0
UP,0506RS021,,1,H,1,8470.0
UP,0506LK065,,1,M,9,24209.0
UP,0406CB024,,1,M,7,23859.0
UP,0106TS013,,1,H,1,49017.0
BNSF,CA0906129,,1,M,13,62134.0
UP,1206KC005,,1,T,1,9645.0
UP,1206UT015,,1,T,1,60158.0
UP,1206WH002,,1,T,1,41673.0
UP,1206WH002,,1,T,1,41673.0
BNSF,TC1206109,,1,T,1,1378290.0
CSX,000025942,,1,H,4,103466.0
CSX,000025742,,1,H,1,72910.0
CSX,000024511,,1,T,1,645211.0
CSX,000024601,,1,H,2,46575.0
CSX,000024156,,1,T,1,31598.0
CSX,000023804,,1,T,1,29718.0
CSX,000023598,,1,H,3,85194.0
CSX,000023623,,1,M,7,95000.0
CSX,000023246,Yes,1,M,1,82700.0
CSX,000022837,,1,H,4,19922.0
CSX,000022015,,1,T,1,472155.0
CSX,000022509,,1,M,1,20810.0
CSX,000022514,,1,H,12,19242.0
BNSF,NW1106101,Yes,1,T,1,26586.0
CSX,000021119,Yes,1,H,1,18412.0
CSX,000020804,,1,H,12,10685.0
CSX,000020953,,1,M,12,9798.0
BNSF,SW0506100,Yes,1,H,12,134503.0
CSX,000020101,,1,T,1,30878.0
CSX,000020109,,1,T,1,10500.0
CSX,000020281,Yes,1,T,1,53207.0
CSX,000019869,,1,M,1,9983.0
BNSF,TX1206110,,1,H,1,26500.0
BNSF,TX0106104,,1,H,12,8595.0
BNSF,SW0606103,Yes,1,H,12,27849.0
UP,0906PC010,,1,M,7,8500.0
BNSF,SF1206115,,1,H,1,13772.0
BNSF,SF0106123,,1,M,1,75530.0
BNSF,PR0706125,,1,H,1,19874.0
BNSF,NW0806122,,1,H,1,10157.0
BNSF,NW0406120,,1,M,1,16091.0
BNSF,SF0706121,,1,H,12,17688.0
BNSF,SF1006106,,1,E,1,17130.0
BNSF,GC0406118,,1,H,12,23243.0
BNSF,TC0206123,Yes,1,M,1,128497.0
CSX,000028430,,1,M,11,109155.0
BNSF,TX0706110,,1,H,1,17105.0
BNSF,SF1006116,Yes,1,T,12,91398.0
BNSF,NW0306125,,1,M,1,26489.0
CSX,000027672,Yes,1,S,1,12250.0
CSX,000027180,,1,M,7,9675.0
NS,024061,,1,M,7,10044.0
NS,026107,,1,H,1,7750.0
UP,0606UT011,,1,M,9,21318.0
UP,0506LA052,,1,M,1,50207.0
UP,1206FW007,,1,H,12,13384.0
UP,0506LA060,,1,T,1,23430.0
UP,0506HO060,,1,H,12,68983.0
UP,0506HO073,Yes,1,M,12,14386.0
UP,0406SA028,,1,M,11,58313.0
UP,0406SL012,,1,T,1,105199.0
UP,0406TC001,,1,H,12,9857.0
BNSF,TX1206111,,1,E,1,8500.0
BNSF,TX1206112,,1,T,1,12820.0
NS,027852,,1,E,1,83300.0
NS,025114,,1,M,12,16000.0
NS,025123,,1,H,5,10000.0
BNSF,GC0506119,Yes,1,M,1,21972.0
BNSF,GC0506120,,1,T,1,36150.0
BNSF,GC0506121,,1,H,1,29809.0
KCS,06120703,,1,M,1,13236.0
KCS,06082302,,1,H,1,16721.0
